REPRESENTANTE_RESTAURANTE,NOMBRE_PRODUCTO,CANTIDAD_MAXIMA,CANTIDAD_ACTUAL
MvcIJkkfDZ,1AHVH4NPIq,524558299,510290959
MvcIJkkfDZ,LOv932Xzau,1801989074,626806520
MvcIJkkfDZ,2e_GgArFGN,1406933503,263244364
MvcIJkkfDZ,4dtGhb5kOf,1318517266,1088282221
MvcIJkkfDZ,uS_HJCuqfU,553928181,455418170
MvcIJkkfDZ,1UK37_pXMw,1258916427,484647026
MvcIJkkfDZ,fkjrgrjZ01,1313268167,948093383
MvcIJkkfDZ,WZkS9wPBLA,1260941247,625390070
MvcIJkkfDZ,_n968rcei0,1781677031,608598280
MvcIJkkfDZ,JWAC46lwUQ,2088226426,1716133653
MvcIJkkfDZ,5WIcbIeVoe,1959269260,519408614
rhbN6mr5Az,M_9voNk60C,724681700,118866141
rhbN6mr5Az,lDoTBfrGlf,1840999777,1564716166
rhbN6mr5Az,IS2B8eVTL5,388468906,339100690
rhbN6mr5Az,vTwUoEuqer,909629512,489712815
rhbN6mr5Az,NrOTstWICm,443476845,83103540
rhbN6mr5Az,86buYY8Wqn,644297278,560681910
rhbN6mr5Az,r9oxatX22D,1062933624,572547619
rhbN6mr5Az,dHxGVAmIvR,1294269008,272458406
rhbN6mr5Az,9oF2ppIkcp,1824032175,1353696701
rhbN6mr5Az,2wIaleZm7h,1172943584,849287574
rhbN6mr5Az,M8LNtufa4U,701421471,629903205
rhbN6mr5Az,HMptwCcE3T,1457563605,1264354051
rhbN6mr5Az,Em9uWuuAul,1259172399,12826127
rhbN6mr5Az,pox_YOjswl,2093502519,607002282
rhbN6mr5Az,yXqQAZvsTQ,1678866822,213620075
rhbN6mr5Az,vLN1wcpw1J,1223055904,1003404864
rhbN6mr5Az,y9L_gq3gYM,1965064543,724441608
rhbN6mr5Az,R0GQ5oW3vK,2020598073,151635588
rhbN6mr5Az,mS4HXydU3e,1417901559,198367082
rhbN6mr5Az,VUAnDaCECQ,913734381,773727471
t4Ad0JSF08,z_tHl_LQ2_,1397471740,609548423
t4Ad0JSF08,_kyCZUDYmg,851864812,63484749
t4Ad0JSF08,Fo4h4MhY2G,1766025440,1688854718
t4Ad0JSF08,Qp6vJ0ZxS8,1583645004,359120236
t4Ad0JSF08,BtwPGxFhKH,594240638,420588281
t4Ad0JSF08,MYxd4VLtRl,1801015631,507845475
t4Ad0JSF08,QJdY1oRqIM,545023211,315940391
t4Ad0JSF08,d_mRzID7Aq,1921117776,496083370
t4Ad0JSF08,D451zQ4jaE,530804040,436537768
t4Ad0JSF08,iyCLC1EIdq,1337953888,315833916
t4Ad0JSF08,RgYO1Jgt6J,988677708,878360978
t4Ad0JSF08,K0bcC0tJno,1771656868,1115004610
t4Ad0JSF08,CtGMxwoUoq,2111441222,1983892962
t4Ad0JSF08,q6ipxKIXFv,1532620318,1269991203
t4Ad0JSF08,I0BTmtBV8l,1173744234,1154741451
t4Ad0JSF08,1MXIVRX4Gm,1253510580,533120419
t4Ad0JSF08,GJeiCQcce9,1297156282,110450405
t4Ad0JSF08,fWhPurYEQk,707880408,461986044
t4Ad0JSF08,KDBZS_BShn,2062941052,247891169
t4Ad0JSF08,PDzro2uOqf,1326386768,182331069
LTHS8TBvgr,F9VRuSDSXr,1778121676,1454536135
LTHS8TBvgr,dBWalNP1OP,1626646565,1466256755
LTHS8TBvgr,UQuUDdrCZY,1301714899,1088833781
LTHS8TBvgr,WZL4Q0hQki,1980584011,493712083
LTHS8TBvgr,VGY0uslJpG,1112689571,228909359
LTHS8TBvgr,ov_mT4qhw1,2004979001,1145170518
LTHS8TBvgr,qLo0osjHDZ,2009978210,850607093
LTHS8TBvgr,wlQ6AkETz3,2012189077,436076803
LTHS8TBvgr,be7QoUKb70,1465963822,284472897
LTHS8TBvgr,3LSX1awjpN,1897976319,790936047
LTHS8TBvgr,LIPzPYFn4D,1930958641,896666771
LTHS8TBvgr,5dGkuUuR2T,1202279672,612797984
LTHS8TBvgr,ckSo3BCbdJ,583295750,534808987
LTHS8TBvgr,_5F0SziSJx,2129724592,94130585
LTHS8TBvgr,QqKKg2hobx,2029161061,1365635201
LTHS8TBvgr,XusnNsk6A7,967462605,612637823
LTHS8TBvgr,r5rEQMTEG5,1392566970,1366709314
LTHS8TBvgr,Oc6Z_fB1xN,325321998,142010577
LTHS8TBvgr,08GxSyizva,843623381,720958615
LTHS8TBvgr,plc6xL4ZdG,1642684318,971636392
HacAygU7SR,pmBTevT2eu,1652973710,528892599
HacAygU7SR,2jfQlHFT7g,383136914,249752666
HacAygU7SR,iMZfEPrLEr,1951268455,1815188530
HacAygU7SR,dko6HMSSbQ,1211905772,252124941
HacAygU7SR,wU5nuIehSa,1056066027,617270482
HacAygU7SR,wNi7O4P9cZ,338673763,36992845
HacAygU7SR,UrWmg1dLya,2075103006,1047575040
HacAygU7SR,ZEuPJUzMiS,1127440756,518355247
HacAygU7SR,JyTlrnxrOm,968711894,804789720
HacAygU7SR,OHp3XnnCr_,1135174868,821320170
HacAygU7SR,1Kca7QMBVX,1191251992,1062942241
HacAygU7SR,LZjk4f0Dww,2018350872,1494186503
HacAygU7SR,y733tZU3em,459610619,206264218
HacAygU7SR,lvc8T4MKit,1763254212,1611823467
HacAygU7SR,zD6Fs_B5C3,1863142589,576398555
HacAygU7SR,RPjhGOKHMr,1400734135,1123682489
HacAygU7SR,dBQYzayp45,1165080589,892844985
HacAygU7SR,LVSI2nhvlI,1354681772,592164506
HacAygU7SR,ecyeLzwLGm,2108997595,1529325228
HacAygU7SR,bGMPntyfzh,1420472004,460421136
8L601KD4qF,UJoGroNfFU,408134898,325367588
8L601KD4qF,WwJzxoL1If,1712532486,133955769
8L601KD4qF,hDnYdvw5oZ,907349949,59075050
8L601KD4qF,lguajdYZkx,1019184751,442944610
8L601KD4qF,M7OrTK5Yff,1984437978,1131850153
8L601KD4qF,urF4_ZOS1j,1336930037,788528043
8L601KD4qF,K44gvx_dwL,2085659756,1899308161
8L601KD4qF,3lzmAI7cPu,1779345385,234736609
8L601KD4qF,banBauJD2f,742169092,236151064
8L601KD4qF,gZkdgB3ZmE,1975138228,81934094
8L601KD4qF,GMQu5q_o__,2115638276,727960249
8L601KD4qF,34XFW68FQ7,1223286315,416709890
8L601KD4qF,lVjZsn5dVF,1015053772,737113606
8L601KD4qF,NYdHnN9_1R,688119266,64281382
8L601KD4qF,Uny4GyudRB,973659256,243129943
8L601KD4qF,vPNiuxgOgD,1855166888,280129275
8L601KD4qF,FA5F_nHY9x,1004092852,55145804
8L601KD4qF,Mr7ocmZqvO,2091839585,599382339
8L601KD4qF,uKgHnvlwtK,1947894548,1904859635
8L601KD4qF,LltPAu5hfx,1082073617,992107093
HOYuSi2QXt,x138Gv1gD_,1767850233,679042938
HOYuSi2QXt,c4JSk5rK3K,934214563,382142172
HOYuSi2QXt,pek6aTizKQ,1958722691,1702262453
HOYuSi2QXt,eHaEWX5Cm6,620816545,190142976
HOYuSi2QXt,nAN1lZkDZr,2026369791,1636519366
HOYuSi2QXt,a4VpcjKa7a,1073215991,804406171
HOYuSi2QXt,xiuKgY6HGP,2029863531,505087566
HOYuSi2QXt,1rBDmzfv2h,1896241084,320084790
HOYuSi2QXt,LCynkrbLXL,1436737607,600501041
HOYuSi2QXt,y0Q00y0rFI,1009188295,195585250
HOYuSi2QXt,HabgtQrOZH,1774142441,1017125801
HOYuSi2QXt,Sqn0wYtpFv,1823334864,1016366442
HOYuSi2QXt,EFE8zL81ca,526532550,26212458
HOYuSi2QXt,a_RzeGQukQ,1344669524,510941968
HOYuSi2QXt,ymsiIjTd5F,2125905749,1290778266
HOYuSi2QXt,WWIhSirWON,1035293813,202157620
HOYuSi2QXt,rJvwhpuSbp,1094489608,295436937
HOYuSi2QXt,aLs17vUDbE,1765192033,1071584874
HOYuSi2QXt,ggTNayof6J,2062800669,1810975044
HOYuSi2QXt,QGMW1AyfvM,2044178992,85622799
hPm8e3GUGj,qW3n51AtF0,1717956116,509841880
hPm8e3GUGj,eTlELzNXBJ,1107301347,345464742
hPm8e3GUGj,XDwarXSxFQ,1335652742,1238818649
hPm8e3GUGj,FH5forxymh,1177335848,415559537
hPm8e3GUGj,dCcjLNPhbV,855834917,568592037
hPm8e3GUGj,7ZIVv932Eo,1786720929,1525206815
hPm8e3GUGj,zm5Eu2Q5fc,1344316494,1185448128
hPm8e3GUGj,mseoubKyFT,629850974,239933146
hPm8e3GUGj,EBwNXkl5W7,1612707842,1442277714
hPm8e3GUGj,o6fQcn1nFc,1341774015,521584854
hPm8e3GUGj,UyFBE4I1AY,656602656,550720503
hPm8e3GUGj,8jVO0GGgNg,1296384887,805864715
hPm8e3GUGj,jl8WzQrmpM,1950299041,666479872
hPm8e3GUGj,uSPK_hvplq,1491441217,901526176
hPm8e3GUGj,s8APfnQIZy,1676025477,467364019
hPm8e3GUGj,MiDbLIw_QQ,1451904097,627334975
hPm8e3GUGj,ReI_j7DshG,2088855895,2004769927
hPm8e3GUGj,YdS8AddgQH,773553883,250603364
hPm8e3GUGj,dWsqfwk__L,1942171078,480571099
hPm8e3GUGj,CuarZmWz8Z,1235014040,1108322163
41sL7Gul9Z,Jp0fyLsJDb,2105814526,842484331
41sL7Gul9Z,QVcj_7SEkO,877878406,764508500
41sL7Gul9Z,sMHqNqIhEM,596496295,28539223
41sL7Gul9Z,wHTyeRvFPM,1755036168,1742265287
41sL7Gul9Z,YbJN4Tflec,1686297823,1309393111
41sL7Gul9Z,zL5H8Zr1bj,1014866982,85849014
41sL7Gul9Z,yH7h5gqYmj,1316094244,1237236373
41sL7Gul9Z,pF6YLo1eXR,1693933044,557286860
41sL7Gul9Z,1DJQ420gyi,2088317370,334329480
41sL7Gul9Z,KCmnaxxcFB,1232763733,918243353
41sL7Gul9Z,QKEepwgFer,2072545579,433169317
41sL7Gul9Z,21bpnTDmPO,1816197793,1196154087
41sL7Gul9Z,OnLqXX4NLn,722479946,681690494
41sL7Gul9Z,IimGrk3j6d,1864182752,1283480689
41sL7Gul9Z,mea2WExFUB,633837580,360470030
41sL7Gul9Z,UwF4DlZrHT,615636026,349397011
41sL7Gul9Z,3Z_hnXkmTW,1912054079,531732441
41sL7Gul9Z,p5wVMFGaOY,2118589067,321970121
41sL7Gul9Z,jT1WyIRCPH,1865597892,425587491
41sL7Gul9Z,NOkJiTQjg_,1817244951,769001917
xcifANocJU,s4BHfL7RhQ,1722881771,1137352863
xcifANocJU,eM3nn5sZmG,1746669436,1519262034
xcifANocJU,Dx2hHu5zAe,258040050,118254140
xcifANocJU,iH138ULuBJ,1840034224,723154304
xcifANocJU,LS6JENTvHn,1401919446,1400820581
xcifANocJU,T4vbGcVz4M,1098237052,666708626
xcifANocJU,VvJRNet1N7,1107976875,62906320
xcifANocJU,aKetDOEC_3,960193545,28905521
xcifANocJU,LYU8KPMPcD,724895972,549787320
xcifANocJU,lr7x17j5bh,1930276301,1096841188
xcifANocJU,gwJGzQy_J7,1379598571,192840981
xcifANocJU,DRcnhCCi3V,779245696,412411372
xcifANocJU,NcIxBz_ZJm,1836500097,750721593
xcifANocJU,CojEBeraaZ,1720185368,517735717
xcifANocJU,pg5S0Ejmza,559943523,428869694
xcifANocJU,1LXX9hcBTc,1631224946,272518032
xcifANocJU,IRPh168uTa,915050244,760357231
xcifANocJU,gxxWftI76E,1628895502,454263873
xcifANocJU,Tw9g94OKIZ,1496572190,154790937
xcifANocJU,myNgMI31Bt,1193219551,1000888164
JK8QBAxgmQ,h_vVEv6amM,588707096,95597101
JK8QBAxgmQ,HILcM2GsAd,1109676360,882529966
JK8QBAxgmQ,BXptQn3kS3,1557884584,808152159
JK8QBAxgmQ,Sf0bqjRxqo,2005293800,1536619814
JK8QBAxgmQ,MBxw1NfLLk,1684769414,307334329
JK8QBAxgmQ,7zEtU4OEAO,1084611930,725312331
JK8QBAxgmQ,5jsRiAwPYH,1526091008,298749704
JK8QBAxgmQ,lzCfe6QNaK,1564258243,480659942
JK8QBAxgmQ,Hl3EzG5NEL,1671935485,1653305395
JK8QBAxgmQ,Cmpjcn8EXq,1674500331,1424849689
JK8QBAxgmQ,QXkStHjQ8b,1244807470,812956054
JK8QBAxgmQ,vVyP6S1MAf,1161558453,147894384
JK8QBAxgmQ,iCEy1zv5zb,1103327452,58950030
JK8QBAxgmQ,wVYisT3FiU,826947854,296036946
JK8QBAxgmQ,4eE_SoPKQE,2033125447,1490291216
JK8QBAxgmQ,xE6X40Lb3k,1785780018,1735056127
JK8QBAxgmQ,iHWDkFrf3w,2028899757,845173908
JK8QBAxgmQ,zjn96SOOWp,2099712990,2060558017
JK8QBAxgmQ,TQZTEC7AnC,876171693,125559267
JK8QBAxgmQ,lmazMQU_nM,1071918893,616318368
I_Hf_p5aGm,FLoxzf0DeT,2058324509,204850551
I_Hf_p5aGm,Auo0Yz5XsK,1177531668,132634385
I_Hf_p5aGm,LYJ8KO3rPM,1330350332,472926191
I_Hf_p5aGm,RwDRwzXkUl,1009279539,679887660
I_Hf_p5aGm,ZE7TXF1lpb,1750953401,846032590
I_Hf_p5aGm,8dYXkgYQqM,1916170388,967251421
I_Hf_p5aGm,dmuFetSeM8,1276968757,941011888
I_Hf_p5aGm,ZqmGxh97TS,983801629,599184064
I_Hf_p5aGm,0Lwjzx6V_4,1496501504,972830941
I_Hf_p5aGm,YfGYaYGIOW,1639303943,389116233
I_Hf_p5aGm,SE_LvAGPnu,994996401,364234845
I_Hf_p5aGm,7OOXlW3kHb,1956491979,296770408
I_Hf_p5aGm,Sw8gR6FDR9,1255350251,92253369
I_Hf_p5aGm,x6A8xe3GeI,983426027,507682785
I_Hf_p5aGm,SLUPeHn1ux,1895042525,337979648
I_Hf_p5aGm,L6AaQyHvxO,2129648869,248489001
I_Hf_p5aGm,dryTc8nqRu,1089961310,985856938
I_Hf_p5aGm,wKgnjfFVwK,395825613,318219925
I_Hf_p5aGm,76B615Sp5q,1399807894,1262012310
I_Hf_p5aGm,qsaQaXiorv,1351011538,240129106
yyl9QqWRSn,LSpZ3emiNe,1669032715,1344222846
yyl9QqWRSn,oiWmkNbPDv,1770006197,1152393750
yyl9QqWRSn,VBXUsMMPpv,1676706470,824966998
yyl9QqWRSn,pLKCX8tM5o,1727523518,1532214458
yyl9QqWRSn,FKIymt2AbZ,2007233696,1891421240
yyl9QqWRSn,ImkzgmOV07,1013313491,633572294
yyl9QqWRSn,fLxeye5Mtt,2100352548,1314045238
yyl9QqWRSn,5RU36Py2_v,993775567,203503814
yyl9QqWRSn,_CKh_6lG_3,1709892458,1166492508
yyl9QqWRSn,SeDISCwYo0,1472455863,250889314
yyl9QqWRSn,TThbKiwmG6,1937220725,1497213675
yyl9QqWRSn,LdvPBvqEYc,1968823785,1958792032
yyl9QqWRSn,JrlXmOx1E5,515515853,186589406
yyl9QqWRSn,Jm_d13g3Gk,799025801,629280061
yyl9QqWRSn,kjuvEccNtq,1777177640,695793755
yyl9QqWRSn,OccWqw8GVJ,1998850700,1932741189
yyl9QqWRSn,umWAtUAosl,2013106188,1751463374
yyl9QqWRSn,ck_tIENNJK,913489410,651738660
yyl9QqWRSn,VHyv8B0tut,1401187781,1101941488
yyl9QqWRSn,Mii_O8iiBv,1377404122,389973757
cVlRRfWZCv,YOOfjnr88a,1693217940,40015067
cVlRRfWZCv,wTARHBZps6,1000305746,67611490
cVlRRfWZCv,Uqv09Vhti6,818319563,640490408
cVlRRfWZCv,7aM7Hr7qxI,1539535429,1349569830
cVlRRfWZCv,K6VEDrCRYy,999800986,722511908
cVlRRfWZCv,UoHdrmpSdg,920986528,518689946
cVlRRfWZCv,iy7tRMv3PD,1434221171,468534178
cVlRRfWZCv,aku9Npkq9q,954483115,546424963
cVlRRfWZCv,kHl2ncJBsx,1944048205,1649695294
cVlRRfWZCv,_Uw4ZdZATU,1909265495,1716953255
cVlRRfWZCv,zr5dbGLXsw,1588195288,425346089
cVlRRfWZCv,45mzL0cG2t,1338043461,655641774
cVlRRfWZCv,FNZgJIOilV,2018120427,1166819704
cVlRRfWZCv,TMxixxP33Y,1995026042,1076439728
cVlRRfWZCv,QUIVlLKB98,1221238501,758086606
cVlRRfWZCv,Jbdbe1oyEr,1958323105,773089253
cVlRRfWZCv,Vs6fa9EIpx,1885148647,649802088
cVlRRfWZCv,n5CVd4t4Qw,1951605574,608101891
cVlRRfWZCv,iI6GoeSaX8,1783856199,437282248
cVlRRfWZCv,752d9BGEm0,1556553918,1194279066
cNIoksHynA,6sIH0iY1IH,1863127919,1498623790
cNIoksHynA,O97L1vpXtr,1613779276,366011418
cNIoksHynA,JSoeBnsIb2,1241661629,883130742
cNIoksHynA,w9cB83ib2f,1820379473,1610559313
cNIoksHynA,gy91Dadxkf,1429461606,806920542
cNIoksHynA,o1nbBj4Q1V,1108026811,913066168
cNIoksHynA,t7GYS_VHUO,2023442000,773598954
cNIoksHynA,t66B6efP42,2062413585,1836335598
cNIoksHynA,LPLpmvcvmT,1197859747,80070957
cNIoksHynA,Eczr_jOwUn,1954468746,1149874162
cNIoksHynA,QLyjsgVppr,627870544,510507395
cNIoksHynA,x_a8a7Xya2,1195459424,713112988
cNIoksHynA,_ghs3zVeX3,2121973768,967313320
cNIoksHynA,k3_pIvoG5l,1412163958,678477795
cNIoksHynA,VGwyGQwXnN,252317269,101164929
cNIoksHynA,0utWkw13gd,1094884042,107012686
cNIoksHynA,RYz9UBbOBq,2083160487,1317604731
cNIoksHynA,ZJMavbU4Qb,1123511716,32247303
cNIoksHynA,6Asz_sCqXe,1794805348,1645888728
cNIoksHynA,8wpnHFmvni,956746708,828529087
Fx0n1I76J4,Rw2eGYYTZR,1418771134,1388760220
Fx0n1I76J4,sa957wSRYT,2126006684,461331764
Fx0n1I76J4,D1y_wsg8eN,1976177150,1669801402
Fx0n1I76J4,Zp891qTugt,933197282,689581979
Fx0n1I76J4,Y3FinWTjiP,1507413401,767691394
Fx0n1I76J4,PB72BFlE8a,2135970930,2004552384
Fx0n1I76J4,iCrivRigR3,1824535262,1486788677
Fx0n1I76J4,CvLHQfKJU7,1988399206,36051750
Fx0n1I76J4,vx_kf9GfZg,61537112,10032491
Fx0n1I76J4,_SQVgj3Q7z,2123983307,1265017012
Fx0n1I76J4,hw5Ij8MbAg,1942041980,640840564
Fx0n1I76J4,4pbBIqML3N,1928077422,1065868119
Fx0n1I76J4,ahB0HCWJoK,562053308,513135339
Fx0n1I76J4,MNLVmD50SW,886377254,685372599
Fx0n1I76J4,xscWKU2cYm,1400122799,1088398106
Fx0n1I76J4,FxcKpCKxaA,1874863659,1277215901
Fx0n1I76J4,Gqs_GAHGJh,1589216763,1447036822
Fx0n1I76J4,B1GIHURzYC,2088543551,1571822226
Fx0n1I76J4,SKU7EWLqCh,1333323116,182384443
Fx0n1I76J4,87kW96rb7u,1094864959,528614421
1Pdo7ZCS1z,bXEkAhS5Jp,1130432512,569472468
1Pdo7ZCS1z,iV6eGbqCTn,2014938012,690640589
1Pdo7ZCS1z,A62gRPNKCW,1252665870,854706103
1Pdo7ZCS1z,taAFdjWB2x,2068820084,694231928
1Pdo7ZCS1z,rqIcQv8x7A,1814861775,1726740778
1Pdo7ZCS1z,iaIZW4JiFW,902396691,786507430
1Pdo7ZCS1z,8pT5fTCRFX,1878739549,142086281
1Pdo7ZCS1z,hjOeUqg6xt,265784980,255702242
1Pdo7ZCS1z,EXZoaEt9uz,1913691425,1102972886
1Pdo7ZCS1z,WK5uZEhJqW,954983521,314414586
1Pdo7ZCS1z,zmCKJmuLH0,2025408274,714717588
1Pdo7ZCS1z,kO982kJPN3,1114567334,114164604
1Pdo7ZCS1z,Q7MVyEwKWS,1950649331,1824043764
1Pdo7ZCS1z,XIu7dFAtD6,1993751952,860204423
1Pdo7ZCS1z,rLAUODnRbl,1883078491,237210467
1Pdo7ZCS1z,aFF0H5wEmK,439225567,429336924
1Pdo7ZCS1z,zAWkSx0TTF,1867903959,459133794
1Pdo7ZCS1z,kAsd3lCxHE,1597810167,800628375
1Pdo7ZCS1z,w9_Z4Ox4De,1283377298,683242790
1Pdo7ZCS1z,049NzTNEz6,1851514756,1208968060
jpJlg_Hk44,S3c1ly1i1s,1024873793,276804137
jpJlg_Hk44,q9iVxS6OHD,1155329760,675061197
jpJlg_Hk44,_TUBdNE4Z_,870555316,220322777
jpJlg_Hk44,znmfCtVhpc,469510547,204231187
jpJlg_Hk44,_VhCJPVdkY,2056947429,909047629
jpJlg_Hk44,mAffDuhCo2,1817134811,207245771
jpJlg_Hk44,dUbZJWuym2,950275098,822950338
jpJlg_Hk44,AHwvjv2j52,607586294,393848851
jpJlg_Hk44,dRj4whHGu3,751786302,58854864
jpJlg_Hk44,yoLC6g6b0U,1543775517,1031329136
jpJlg_Hk44,83fha2Td0z,1753338883,82236943
jpJlg_Hk44,Dp_SnxmTkh,1722878125,698323145
jpJlg_Hk44,8G5XPITwqg,1049053268,835719317
jpJlg_Hk44,ycGGjygMEZ,1717019578,383656567
jpJlg_Hk44,3iV0E1fTYz,1883409654,1434263838
jpJlg_Hk44,Cx5CKafKvp,2106573418,449704107
jpJlg_Hk44,VLMfXxTI84,709379180,7830194
jpJlg_Hk44,6kBMi2nWIi,2135369417,146520779
jpJlg_Hk44,8vPB2rWTwJ,1051352429,182046067
jpJlg_Hk44,_ZlmSLkjFN,346981922,36840561
LyQumdVB9t,U6eoezYqCA,1249092197,1175328545
LyQumdVB9t,TBUDaYqXNB,708769815,1322194
LyQumdVB9t,eim6bmHBXu,778529679,509066054
LyQumdVB9t,Hkv20emoAj,1046283955,684050631
LyQumdVB9t,nQQPfAF5VT,2021959222,632750974
LyQumdVB9t,zCaqc78JZV,1741556391,84799977
LyQumdVB9t,zLR44jPMZY,2133601986,1808306718
LyQumdVB9t,yTUxU_bpcl,1742435683,892164058
LyQumdVB9t,jx_0b0IJQ1,1320330778,1271754178
LyQumdVB9t,2bMNznHuKu,2108184756,213667497
LyQumdVB9t,KuJO4OjbPu,2113536145,2090506073
LyQumdVB9t,RgTN19smpq,2023640352,848275399
LyQumdVB9t,pxFDmzVjid,2088609889,303113968
LyQumdVB9t,dyYkGEoeOk,1735292279,1642512614
LyQumdVB9t,IId57iA2JG,602741099,242360561
LyQumdVB9t,5EpcoN4vpK,1028839925,360190275
LyQumdVB9t,_c0cTLicEv,1652173434,58470040
LyQumdVB9t,tpZIw_MxOr,1478123682,23409349
LyQumdVB9t,itSxSlPFHx,1102453553,193892312
LyQumdVB9t,wPJC31KCGl,246719485,78580653
ZQMcyPhqpR,dcIJTwDeIX,2077744377,229519386
ZQMcyPhqpR,9Gh3oMtxrZ,258315444,121509012
ZQMcyPhqpR,6NTjj1qdMJ,1339081968,728110165
ZQMcyPhqpR,R91w6ywYsc,1411433562,49467271
ZQMcyPhqpR,sAZtzVN3Aq,1507789921,406841213
ZQMcyPhqpR,3JdoIqxg6n,213333126,28431527
ZQMcyPhqpR,ix8kZWmXlM,2102002957,720887499
ZQMcyPhqpR,k0alMgR9Xe,374288906,188812873
ZQMcyPhqpR,6yhQwcDVFv,662122444,371930913
ZQMcyPhqpR,zYMvMGrnVb,2011227758,1366308961
ZQMcyPhqpR,wIiFZtyGWC,1720422556,887340509
ZQMcyPhqpR,XSSJqbqSnZ,1611065238,578231776
ZQMcyPhqpR,OmYBKWRCDA,1342956880,456290038
ZQMcyPhqpR,UBJVf6iSSS,1348743692,472310053
ZQMcyPhqpR,2g4c_NXYoT,644858826,41514380
ZQMcyPhqpR,4Z2fa1hwQ9,257251314,136597992
ZQMcyPhqpR,9fD2eeEV0n,1466594135,664895807
ZQMcyPhqpR,f7lPLm6eND,185077799,61315380
ZQMcyPhqpR,94_fEFlkhg,2053312609,1666271281
ZQMcyPhqpR,naAheRLMCZ,1568758824,237516280
kywFP2a1hL,vnqqjnQ0eL,1408942788,541743328
kywFP2a1hL,E5up6vjXDX,1520455630,911382078
kywFP2a1hL,jhvKmoTino,1527751955,344836382
kywFP2a1hL,_i6riM92rJ,1223617742,681039685
kywFP2a1hL,lWe6s6ne8l,1710298350,1413473042
kywFP2a1hL,vwbESsG92v,1956434897,985744866
kywFP2a1hL,NTzBTCQ67f,1237444328,793662031
kywFP2a1hL,TokTl3nwCu,1426801830,746463803
kywFP2a1hL,XVMSsPA37X,2077662597,2037716176
kywFP2a1hL,OvrSKums_5,2073788285,1389199902
kywFP2a1hL,YtVAfPiTtT,1835396205,29011100
kywFP2a1hL,NY57s7OV83,1765492418,330220556
kywFP2a1hL,cAcf9yXn6b,1674180907,452193829
kywFP2a1hL,Ch2kM9Xpf2,1655067311,1160670135
kywFP2a1hL,0mI2sA6vgt,1076168244,394402216
kywFP2a1hL,MpVq0kQrCx,1376399542,1206086435
kywFP2a1hL,VoN3RAJlDq,1673948934,1121604397
kywFP2a1hL,VAUN_gtCss,1019694476,624022992
kywFP2a1hL,LBj1H3R037,1447895156,102903397
kywFP2a1hL,WnxrWkPzd0,2114493232,1421031891
jQMOoQqsET,cONW551Pio,1525236188,324070205
jQMOoQqsET,zrp3rhOi9y,987360726,23743418
jQMOoQqsET,AEKLEbzAKL,651381150,236980561
jQMOoQqsET,GNGCuIj8Fn,2137294381,1701739799
jQMOoQqsET,n35hxX07lR,1144597064,853848120
jQMOoQqsET,ShUJealXff,1245666758,196298780
jQMOoQqsET,_giPLSiL8N,2109245590,1557447345
jQMOoQqsET,0oBohR1hAq,1233523346,940193456
jQMOoQqsET,XDAQqoablz,1903643655,388588541
jQMOoQqsET,RsvS1k7PDi,1321460870,215984808
jQMOoQqsET,hqY43hjxc7,1461124197,1034353350
jQMOoQqsET,zhQMDFBDqY,1724965940,360977311
jQMOoQqsET,MQld5EUq_e,1846317569,453054185
jQMOoQqsET,J52pMcscRK,1129439203,477831965
jQMOoQqsET,W3Jdi5GdvK,1989502185,1562560618
jQMOoQqsET,HYCimMdIEV,2122032970,1740147009
jQMOoQqsET,39baOBXVno,1966912738,1370056572
jQMOoQqsET,J3d_FDZ2kJ,2084786127,1466937598
jQMOoQqsET,fcRp4JDfJU,1485685270,1077029841
jQMOoQqsET,RlvViusKik,1811185688,1685943182
ElXVU42igp,4s5a2jUYxF,2132132893,1575242903
ElXVU42igp,kqdQH3sGqu,1718790941,925182884
ElXVU42igp,xVs188gYhD,1173673726,521249953
ElXVU42igp,pVre3fMckN,572104602,378695651
ElXVU42igp,1bWOkbYhXQ,1524735429,357368935
ElXVU42igp,JlSP8CntFJ,521701553,375110445
ElXVU42igp,Ol_Oe8u7Bz,2030917774,2021882461
ElXVU42igp,RysXIPw3HT,319698969,137770326
ElXVU42igp,yT9mHI8oqD,1974028091,1708815453
ElXVU42igp,OQp5PvlajQ,1948038628,1529779969
ElXVU42igp,n6flIxEw2v,1072081329,267454577
ElXVU42igp,OppFWDVLnB,1403531340,519916148
ElXVU42igp,tMsI7cvij3,1626783770,679114406
ElXVU42igp,AhGrKc9HVJ,1594438339,1127105444
ElXVU42igp,b_bZpa4Bou,2081081959,187301665
ElXVU42igp,9NRIC8TR86,611430162,443814187
ElXVU42igp,8HkeTIFnBk,1314130089,1035133378
ElXVU42igp,A2mF5WesTY,1949096155,137856357
ElXVU42igp,a_sWCErrl9,423312708,88003240
ElXVU42igp,LSGz6WvC3H,1266972582,356970442
QAOU4uerNk,cOPegGUxdp,1846720478,1761030823
QAOU4uerNk,Vwlp5PwdCb,2132523428,230894508
QAOU4uerNk,UaQuFA1vRC,1887898931,239217775
QAOU4uerNk,58ByJxk82b,1466446629,1185531039
QAOU4uerNk,Zb6OSpw5A9,1932228005,655800761
QAOU4uerNk,FzTAFZDGkt,1372167188,257512582
QAOU4uerNk,KZGpE7LvqW,1671232839,991972952
QAOU4uerNk,vjUjL0tqZW,1825166897,1319973981
