NOMBRE,DESCRIPCION,TRADUCCION,COSTO_PRODUCCION,PRECIO_VENTA,TIEMPO_PREPARACION,TIPO
OTod5vd3Pi,8dCiaEiVAl,suoAsfjtiz,343572380,662990941,669683650,27939502786119
0yOFfa0E3W,FlYQGFZ1n1,G2MeTFSOus,303110895,1060194377,1774039224,27939502979767
YcHleioqlm,CnAMA1nwM7,7rPuEjdIw4,106893473,2096130877,337729004,27939503162913
V6_6gR57ww,Hp8I5t2wpT,dmw4tI0bjj,2057341161,1704313070,1397417867,27939503346314
QnKt1Flyl5,8O2XIdDpda,YQuqfIGqyj,1504816049,1452618158,571460943,27939503527667
drTwn7RGs3,8xsqM9WniK,j5LUvxJJpa,1845644643,1094658102,2093226652,27939503709788
EIsevResQ1,aITx6GapaW,Fd0yzIw7aI,1450292872,1029759054,1795426820,27939503894983
Is62pH7FbT,0oALsAz5dP,9zOpI9rHpP,1774978982,2010332792,428566497,27939504078897
k0t_jl4kaz,RfA9CpTsqO,rtDO5Aek8w,1080928495,850422423,1047649341,27939504263324
q_3hf9TyfI,fJA_EWdSiV,FSAc5DMAyN,1028850231,1236438165,258936519,27939504449031
Qa3t_0vwDH,V5ZE2630WP,irBbuJ7Q_y,236485488,842255529,1104848854,27939504634738
kLrcKs4qgJ,PmRPD79JVL,hvgso5pfEL,721059025,2066633395,179064614,27939504818908
D22lEEQzSI,9sZhIjDhpB,V4ZRaM2JUk,1456827954,1295795901,511421655,27939505052771
iajkjhWnp6,O1Wk0_8RyK,QiyIqZ5a8s,1833785166,1788334268,1270258303,27939505235404
zn3R_YEbTW,smjY49hB64,GTyCduw9F4,511530626,877009408,2101448793,27939505419575
vlOugqcSlS,pEhPA8kbu0,Ht6yi3Lzk0,2060169629,879451408,1180677947,27939512670351
Ie6rn7kd1o,x6DATs8Y33,Qk8Y8wWyir,341270933,623693900,559458877,27939512861437
mXXF4XsVpQ,ucqvKWC7LD,QZTb9fXKQO,750707561,1515794542,1793483884,27939513050218
agY8oVkRmD,VooPvmA7tk,FOSGRX4w2Y,2085756739,949101940,1630539241,27939513230802
22uC3FlRGB,PgRnwJxuGO,pZQShNGoSR,67173623,202987345,805097138,27939513420351
27BFjBzH_W,vNDC7cGNxP,mqIa2ol2mu,224093315,147877397,1890832030,27939513601960
osay1QJ2z_,Ga9CAbUzQe,USF0dNKer1,714161683,1245254050,710686175,27939513785618
z6NkAccsId,lVh4hfOp2Z,BO6IzsFW0C,913469851,1400171030,1369254948,27939514007954
_5PQ4d3tjq,SPygy9GTe9,8wDGjk3dSC,1416554235,256220998,1220401623,27939514193149
VwnD0Yv_q3,YX_GPxFbRV,k58feJWgTo,1323303358,1343019389,628049619,27939514393457
Dl4B0kUZiF,I3d0q4lknP,gCJIrwtPsW,1039205475,1795419048,1956621944,27939514611695
FkfDpaWvqE,IXEOjFCI4N,KprBG9hom8,1545972775,1227921465,1299757268,27939514845045
UI2qNLsBzB,i_r0q_3m2q,S2Fo7dkiMc,781372603,1057226295,1457595539,27939515053550
E5ViGwy1wZ,i_bcaEJPzl,cF4Omoaso4,360020569,203234451,1390949226,27939515234902
1KCJJct_bj,HCmRnQM6kh,THahgmBfT9,404475531,1950955006,759882581,27939515423683
cBEZMWYQUS,8g4gsRV5oK,ZQuNga7XJY,860629047,1018296271,1772903641,27939515618612
nzlM5AHfaz,Vc8Ihj9pgz,KIQSio3Twz,996398296,840273374,1044782141,27939515799708
ML6U70QDv_,swk68HPWpG,18CLKb0y0d,1503507344,2103291885,329729010,27939515981573
DCW_UxO9GU,YpHXEDQZYF,Dg7DKG74aY,200547575,655797926,336226675,27939516164463
lFNnOSnmLJ,jZU573Pgnx,2aVu1iOXAr,160026615,362063940,871967415,27939516354012
sTqHrUBR6r,XO8HdAZHXb,DHfnLkRiwG,730863678,803087594,970329358,27939524227739
ONRNSDsrrZ,RIYB191JWU,1EA_Evpt09,1018187345,834816804,1049113381,27939524449051
BCrMR3OXS1,FeW7urWvqj,Jk2eK5M9ws,562549036,136143848,1005953229,27939524703918
uhBfmSI1Nh,FPsUR9MCre,0C4Nli7sWr,2069371511,533070702,27880849,27939525015650
EdFhLb9pGp,Jt3wQD1oVn,GHEGcxQb_c,75925670,1597820303,685559222,27939525377587
Yq_jsR7chL,JsXbCbSa9m,5v7dFzOPT7,1027621666,1351473799,693299664,27939525697003
60aKnrKq77,xMeFBL1Kah,j5dh0Henhs,2123780193,262380004,1089547439,27939525924463
WEfTgBLvOC,lm2WbFjmgY,ACbinK_L6Z,2089374048,1605003341,1126827655,27939526147055
aXx8xH1vzG,Tn6MUCLP2G,1PGLw4hjuj,316846429,1043595032,920418578,27939526375539
4sKwdIoukl,nhC_gz4VSY,86s4RhOyjy,1820181703,527527521,1371857512,27939526602998
zuG72sfhWL,8rUF6sfINL,1o9jPVxDqb,708894982,457924204,518935453,27939526896800
LTtMGXK7nN,mHmJiF7Wf8,tj5ETdoRPV,1060366500,518358820,670066434,27939527240294
uYCqQjUXaJ,3GT8ee0lLz,umnvnfO4CV,1713806897,187301527,641755860,27939527648081
vQFaPLER2W,hRTCiTnuUI,DMurcEBVIZ,1153092069,407790021,637014649,27939527952385
Eqwgg33Mkc,C60FoukpHZ,NnZDSXbaoP,704308223,198524932,1867813198,27939528239270
9_NBeo8Fy7,1Alik4Ub0H,dwt5vqDsSm,771658838,154448431,1958924110,27939528562529
3EW1PchLJP,ks2J9hWehv,JhWHX0OBM0,1753056011,655368218,89109601,27939528855818
zh8Jw4cBt8,fQ1l6q9eHh,AwGiCKCczL,1892636705,1118499280,1286088923,27939529108892
cgcmeOYZUp,hNaGJo0gZe,uTrxAX5Cqb,1575730050,2145947438,1394152541,27939529398851
FBIUdrY1FI,KmjsMKRGAN,BMmTv3dXhu,1181373823,1229742181,2106547955,27939529655768
Xp2UXdB27F,1OnX78E3Lg,1_UIhH9NIo,378375993,592237909,1589175396,27939544475199
ujbqJYZzDb,zxDxcBrzkV,Vk0CY5OszH,1758672450,491109931,1447384476,27939544693437
2rBIUNAmUs,Pa04Sr2XHC,yPnctLejkW,1218675674,382716634,676533723,27939544896562
AeAtFuE55z,dXc8msy28e,rJtuqeRRwG,1140203446,1389257515,204410178,27939545086367
qW6PA7JFUk,96Xua8VZwU,xY7k3b8hn6,1751298545,1522855806,365306847,27939545280527
3BKeDQKpE5,JOM64vUjs2,gaus8tBzWV,1126228618,2128009063,900022666,27939545500815
a4TAa9ZR8N,Zec3Yk4S8i,vNfp78TtXr,1627937129,1439138605,955862664,27939545701634
MYx7WE1NG6,KuDD8UNMlI,z3qA2nBs0C,1318108889,1023040174,1234121356,27939545934729
3Mnq3bNlec,FFmi0_iwEv,dUrgvAuMnU,399620716,1483916827,1842599377,27939546180375
nKOz2RAWdV,eNCEgGBU_b,G6_xOliq9m,1216541817,315895097,148119618,27939546447537
VTTOT3dCH1,VwuSFx4EAS,9MlLnU99Fb,506328938,1143434273,855832147,27939546668592
_maDM7aZBg,19KZVMryM_,lYwQC9rY3U,1975614289,989651146,1974594073,27939546878634
7Gydb65niA,1qy0RNPX72,LMG6_1BYjy,1257885223,402159443,1299286527,27939547094054
fYzD1Dqr44,QdcAySiye_,dEkcgvBhT6,2067453958,1487919024,1377631747,27939547305120
P16imJ6jOL,nkaDH8jJ5W,iqQrpHeMKc,2089320630,844671471,1496280702,27939547564341
Uir6wGaJ2K,tr3gytCuQu,onoHbI27rf,1569108047,298358269,1975780107,27939547787702
l3ge2b5VS6,X_FR6GhuZE,Da1rqLgH9l,1165577943,460669951,2023089090,27939548012088
Q4ClzetH5T,yYZ1OhI1fZ,WSCN54YGzj,1950630980,729045945,1879062782,27939548251074
PUVq7blo0a,2j8zUGE3HL,YVXrkYW24G,1114339515,1434158409,670968373,27939548485705
APXSMJYUA2,8xoC9599D0,bcAHwOIqvH,554882031,1692428488,707452863,27939548676791
2OEH54VhGu,gSCC_j_glP,uDpjyCtPmZ,948119979,1393241717,435074074,27939555712915
QvWEWo3KH0,twme5th1FO,8azdllEkKQ,917338686,774503390,2062369755,27939555911430
D283ZZFYA_,McxzMGM8W6,Uv4oldVjkr,1989270000,1199708884,2011558517,27939556103797
WeBZc8uSD6,cszlU4QgC9,yw_9ilIk8A,1350004986,628781945,1366370366,27939556311020
ej_CkXnLZf,8xyOfH4I1b,TPlBtoXqFj,523097283,29447758,36218896,27939556526441
sLVbh_px9R,pbrDnF3WqG,3Rup2dH0Dd,1169863880,2085134757,1807752079,27939556719064
zXcVSWXfXS,OTza25HzK_,8LDB4n6T2A,1588443034,1477947336,1341083229,27939556902722
AsyMaNWKVp,_EL0fkryWX,6PpJkZFAXU,1095124282,1358145718,1338566666,27939557115324
Mo9KsYpAEr,C_8lDSCsES,B836e3VU3P,2070136198,1212265533,1476366591,27939557307691
GqLPcmnYQO,FI3fcewu9_,7slHQvl3x0,1367711904,1158085276,551940325,27939557500571
9LOX3CSLfb,9gaptWlsiw,NpIgQerBeb,1053507208,1944626052,779005952,27939557690889
i9i8Q3XqN7,_rrhrBhQH9,Bi8eE1Fvvf,1962149696,657184601,1345091120,27939557879157
zRQjCFIat0,at51BSnHuC,eg7Mixv7f6,1549755082,1454751181,559016820,27939558080745
FKHtDdgMl5,YfzvUuGLv5,__PKurn40G,336378153,537624294,145864678,27939558270551
xbHyi6HIDt,GkHmOa8na2,zB0JBeMsN7,1906012734,1179796217,952009566,27939558479568
v7lydrb7B_,JSvXcMDvCt,sZV2Do5Iht,21689871,844050830,797636079,27939558662713
6YHnd5TIDX,TJkhy90MyU,wsuGiiKFF1,100314335,1919382270,919189420,27939558845091
_Ms2jwYZdw,dnMbHb0olb,eYboXe_sH1,2032795220,983576339,1674408033,27939559027724
6WqFZEYWpf,VJ_2Tkg1Kl,R3DApKFIPK,798273693,1688112616,1620574373,27939559206515
15xGp_qs1q,9mpofBQan_,vJySYSdCUy,1985798183,1890605286,1272915931,27939559394528
d6DSaPyiWZ,KFt8VY0Aun,0BqN7W_0S6,662850804,965076373,513493850,27939566407598
7IlPW1EM3g,ro4vHJJ7rn,94OXHknNrb,1949341283,1008932998,1168607570,27939566598941
oNSB7_C0bc,1R7tGIqBHV,7RCO58rRV3,36241632,845129195,1552540955,27939566780293
Hl63IYaVtr,3BvW656nAX,T3vfwqN_sU,2136814640,864613785,274286206,27939566977783
a4T_uaJyP2,PsRhaSknYY,deNPcnicjm,1096734812,93089676,1389139298,27939567310519
vd97Sun54o,dztqf4nc67,DFzHe7b5Ms,1163892056,485981129,1513798191,27939567616616
XJIiZHPJPu,PkqJHC84J6,o8ALEJ4sgC,808522526,485982807,563780744,27939567810776
h6ukDyqREB,Oqr3Wm4P4c,wYlwokTxdF,1313143249,1465510664,1753425038,27939568003143
QqjXmTeTUu,1O4Ho8jYKk,Qa4ai009dM,330101083,1284251185,858470978,27939568191412
ut59puUmPl,WHtuECEETZ,SiEybP9zRB,471507373,731612048,1248445825,27939568384035
FBB4IdMXuM,GDCKdvsD6b,ZsKaJRmOP7,719303394,1379238696,1001762472,27939568634291
LM3RWPlQNv,oadMpMlmER,mJbz__iUJa,1894428556,213948429,1802566910,27939568883523
yrEdvHpFSx,4wbYQeOcCC,iEsdLj8WdF,2016429535,637657917,441045516,27939569068718
OQG6ET3dFi,xh8JyVBJ1R,iqJ6UPNT50,1344818587,295330185,1779572129,27939569254681
lSKoh_O2wa,f9mpO05AIn,L41Pz1Hm3l,43451876,1807340411,689179049,27939569467540
gxrtWqU_Ij,XKtQRTPgrT,jN4EfTWfQN,1336666220,809255626,1510549139,27939569651710
IN4yQRHdA1,wmEB0b_Qav,3UxI1LxDtf,1241881865,1995504606,1864195163,27939569834856
vDtY53TSyq,TeFV18XdLC,5o9U4qnQgW,2145569708,1093297718,320639762,27939570018770
b4g8z0tJZv,3tZH_vA5TP,seWHH4sJNS,2065833114,1926949439,695382692,27939570203196
Y6Ez9aNsi4,2_Dr7H0U91,apl7hbJzOP,1094858614,1385492407,1311482673,27939570382756
dxXPBabLWo,fztGvQ_eR5,jWEQqOjE6A,496793731,1107186312,247404646,27939577664782
Aq1tdY7L9g,Gb9BDVuUz8,p8XWE68LyA,202433032,1617325284,543654408,27939577858942
9h8L69CeEU,nOpEo55_ss,8nZNQkw05n,1525037309,985325553,1938723480,27939578058225
tf4CgYitSH,jF6O1ngZSX,31Cxh5_NgT,1977661580,2027187471,6594302,27939578245981
lhWyhjB5db,OqbUiGiT6F,v3Uv5GJ0Gw,522355059,359907184,940197085,27939578486504
KzTBUV_dS4,kdThz_baQI,KJgpnK5mfC,873790343,1937243890,420228190,27939578674260
Kas_Uuq5Vc,YFWPZSfxJp,wmBXN4SijS,817991441,1130386374,362216807,27939578857150
x2BR3OGLmF,sOFUqH09mo,bm6TpEzVxn,802268109,55305679,326590526,27939579155562
qTJH8B5l8E,9b1uDpdChx,Gdp0OOo1ZF,1787732425,2130304262,1813642343,27939579484456
NoFYWHyT1x,4Lv35EXZZ0,tsz412r38z,954331428,1338597781,1821080167,27939579792089
3DfgRVpMTi,YfA6UsKUcQ,I1Wy3ycNmL,186764565,1006422175,26200249,27939580075901
_luUSMU5pe,IYGKwhQrRS,HyspOokbJs,975531879,924408400,1342076879,27939580359201
XSREABjr1P,kXoVLaDWVs,_pw3wpWUGf,954221875,281236710,1054501651,27939580666322
uLVjOGxlJH,E5mjF_XGCN,Zb3nCUgUEn,1922954877,1125261402,426019477,27939580951158
YvJn9tcNKq,QJpdu3Wu0R,VYPKUbxrgh,1887668032,1342302914,1805287957,27939581234458
RKGaWYgC7O,hcrdICSi6o,ZghNijyhzh,1333274596,1137498505,1882033010,27939581539530
f712QPLK7T,61vmyPD61E,bX5TLU4L8B,1618083001,2111194899,175623689,27939581833331
omxQvPOUn1,vWqa2ekbzz,K24nLUwQ06,1015606560,440916882,1470657030,27939582111764
Xz6vnIp2L7,mfT6nU0bvv,dzwRyXQUr0,1702158767,1022050009,42901302,27939582412738
09wVJcv_jM,7Oim8hDXs8,CFe8eoeHWS,1166918158,287971611,1134132587,27939582717041
mPdqvx9uCJ,7Q6zkHgqJR,M0d81QaanH,761963566,1935821577,1590868367,27939591418126
Ro0X9KxiVu,us2uRt00ec,Q7OwORHNjs,1728647537,666496567,1880205816,27939591613567
QOo3ngoAJy,t8RrDpfoxM,3wMCihk37E,956559178,1493355437,2073122114,27939591801067
ghQE_5ifGv,MYL4vzrlx_,4lFtuNkm4j,514434446,1140394942,1340826470,27939591999325
72CCei5Nce,T1rgjTUdxb,3YMPIsatM2,1709743212,116971055,1104385988,27939592188619
gRQmeLjBZx,9L7HgNqHP5,Yd7KIwt9Ww,489491779,1967588194,1694354446,27939592386877
du79lGAVj2,6s4skiHaAI,bWtIogMlG8,690101089,1872766732,1205389253,27939592598967
8id8fmX46Z,srGdEqNY4Z,IDI6IuaQu1,528612947,48304817,712667903,27939592816693
hUXLMAqMyA,L8QAH6_tch,ORiOiuKn7c,1436900787,1726361213,1838724474,27939593073353
WKZoSmAycG,haQ699zgBA,1Ur69MY0Rl,1149559217,506192413,310998880,27939593318230
m62iGYHNVK,fuqfYiaXyq,6VYCD4B0zJ,146354778,1976473087,994222304,27939593538517
S6JGwSACTU,JeNwrctgZU,2ProwhO1Dc,1652225912,92975541,710547860,27939593879450
NEHBSPL3AX,EPyh4ph5yE,3m6Q0x3WZh,899864907,800890255,1124452801,27939594107934
qzv5mOhSTg,NUNUDlOjyS,A5PJAc8V76,162103218,559989089,152803698,27939594304656
7sJ2P2VJVX,Qn0Fcmz40m,lgfefNbs0j,161976996,1377011040,554791036,27939594489850
bKRheXY3bH,ho_Q6Jrswq,f7EVh6Lhfj,72727124,68243777,1341994749,27939594675045
3JnzKep4uR,xlECVzFOtY,qwYFp2ErY2,1812766353,1144425821,2073351357,27939594865875
wJxHRRTYqQ,Sj_xXOsTqu,eTPKO4fN3Y,1096666512,1278190606,221632652,27939595108960
3lKxXto55_,Sry7RPVsPb,PJ3KMtkVwT,1050668573,1917930648,567151075,27939595391491
5zFZX8hB5F,sLR19YMwIL,BvpixMz6fd,270280127,1239696659,550515164,27939595692720
Qr8x6cFzEi,szizBnzd3U,HZ5PV4A_rT,8068886,1493042458,342368054,27939603441448
nlpOt859Db,AHFUeA4tmH,6ZhF9xUM89,411079977,2079205308,192124685,27939603655331
hxhUjKgHII,PSu5PcTDd2,5AanF0ulYl,1820070498,1927416431,1976451546,27939603841038
z_owbKs10G,0GJYx8E5J7,AzLT8P9T5x,184717839,745743925,559488494,27939604027002
2o0gfQ4jtC,r7KfdU7T5f,oC0nXEXpRA,194547830,1549277355,1885640173,27939604221162
eAWhHo3OOj,yi6ftjf8sw,VFWS26HbtL,607964921,757954606,1432880761,27939604405844
Qd9jgHhYZ7,ORRYceg5Yy,oHwBitvD9G,1286394471,632060110,1259808950,27939604635865
g7LXlxLczQ,y8N5yvBlkT,mrnc5vdIDy,1794436560,1070246199,110274277,27939604833099
wFVsvOP2I_,s44A7svElm,xDT5haRWeN,1112049919,740372786,545335661,27939605031101
tqXIbItfib,8YJUw6MW2T,0nGX6ZZQsz,477825989,283719937,1294555123,27939605224493
X8raBPpWWB,7kKLB5KoJu,cczV0ZRVWI,1241505396,167504024,1550965377,27939605464759
EGe0NZTrYs,WYZfeLlw0f,00CoKNhIxO,569010406,684877762,971069791,27939605690938
c8oUDnTpql,3XdNq_30Hl,B22apzJJk6,32379703,1954930399,1822325816,27939605884329
_JcfOx0L7n,RB9_g0SOV2,CYijkZgswv,1314800971,1775203684,393210644,27939606075928
YRe1OirFv4,JxiuYFqa2D,1S3h8gzqAJ,1915643686,2064143356,2025606656,27939606265477
Y8gOYQ7CPq,YDahRbRzFz,ab_THcV895,1592910036,271163911,1787448647,27939606465273
reiSoDxk31,P3akmjSKIn,OKIde8f30D,215751204,114067449,1652592758,27939606698367
A8D14vUSON,wczQ0sKGjC,5MZMfU4Ha_,2059434858,841624989,1910882267,27939606892527
tSKKJB1vwf,cLzjpIjDTX,sRslvWuAS4,772959358,1528543986,1168147268,27939607102568
9Jn90nlRjl,1IeElQY58s,P1Q52_iavx,853890365,1075468269,1764763889,27939607307486
5WFEYA99Dw,nlbzd78gj5,adxMh73fED,1366775520,804461256,272541152,27939615033160
MfrSN3levi,YwlaL2izh6,pIAgcVV1EG,427314983,1154237226,1689042994,27939615226040
QFvlpqiOaF,QZkIxXwjqA,yUvAqu_Ris,624927204,268561679,1139404299,27939615409698
vxf18KMUWu,TziuPcwggu,6MYbOhz2vE,336541488,1423425579,848760094,27939615612823
UT_Vdf28FQ,yAwqqiRy1H,FS6SGcwayA,695177280,1430324450,1494276447,27939615800323
pnmqXb9Yvn,zuJt5ceS7x,dqRH7fZfbx,1024753334,814342560,129287042,27939615985774
AJaNQp8sc8,LGvn_v4YT2,9A207KIFpZ,217835444,198509531,477528855,27939616184801
UyrXqLsl8A,LSZFLVTJjE,aKnUuNIxSA,1234049943,1378605041,943442191,27939616375119
pWgXJvUKJ_,3dUQBZVi22,8LRcDZvmVQ,15627465,368991066,1533767703,27939616580549
t0nLVRO2vB,_qsQRWypZ4,oru78mZHSl,630891486,61540685,1720348,27939616915334
UDCNEhQsua,fFbTzDFiTi,cdsL1a9fVX,378114145,765626854,1364091148,27939617150222
a6wVCbgU9H,5kVj05zJhs,kt92nj9zFM,2001871543,703956275,1135475485,27939617349505
pRmuyT1VpC,W4KxBrZWDd,bC5tglb49g,808141478,307536663,360658408,27939617594895
oG9mhECFGV,M24545DdpM,M12mPsBZP_,1844172881,68193126,555394809,27939617789567
BSFEgXPdqT,lrlqo4dTF3,VF8xOrzwjL,601799278,1731523335,180654964,27939617985264
9Pz4Kb_Jby,AlvbWUHzdb,T1l6jqIIjQ,1654534851,1222067165,1928549731,27939618191719
Zu0Vtuqcf8,TvU7mAsc2h,fMDhLLZoxZ,2138491239,354657991,975358607,27939618397406
EWeyzS27kN,L5kI9EC1AE,2aWR8yAmAK,200111506,2068174460,1274811553,27939618601555
yrXELbbOJk,1OP1oAcyOq,waxp51zdZW,1418243784,1482711908,533035022,27939618788799
XDV66vdTDc,f6WGNWnlwn,ISck0oWvAJ,1373581436,1446307422,1546902637,27939618974251
ljeju1PhDS,s_XpDidqsV,zhUV5Kwm66,1337976767,270054261,1641394206,27939630897418
Tf3hWA5Bj7,F1vKhW1F2v,_ny0twmEkY,493331122,1148923577,1464907105,27939631193013
KfvL_JdCCU,oN79lMC6dk,bNdHR_WXm1,949749560,1757003543,873850659,27939631482716
xZKEKKkLAX,z4xlfLIp7e,MnDyVy8LTQ,774487389,1225051237,2012163409,27939631894346
BAvo7KKSah,iAGikY56kj,RoQ5ltQtMf,2122149133,1278000858,82873144,27939632187635
E8YoJ3ei_o,R_2Ju2fURY,x_OQtXq9if,1743291716,1214814011,1742983879,27939632477082
fwRCz5BR74,XbSEMwPvdI,Ugh9ZfQ_hO,201437489,1211710471,452990427,27939632762943
b7wZU9EZSQ,Ie5f2se43y,93XdyRgJuF,1660785939,1736737631,1045084257,27939633051365
ejGzQrsPrW,NKWs7uHamy,1D3hAw2p6T,1434303787,1751677524,1065990296,27939633334409
mAtMuC12h_,BA0xj3MzYh,vA_46O_k1_,795305652,272164109,2097928630,27939633621038
Rz2WE8YbPo,myZ89VGo0A,ts5iLzALft,2081012032,1160031052,984712146,27939633905874
sjcoVYdnYP,Ytn6HX0u9l,_PAAcCnarE,1429793143,301643111,739647950,27939634191223
Y4F3ozicsU,KZ0BFoXnxf,fsj6CNiRiF,435083882,2125107432,444020461,27939634474523
mOb9njQpSN,oSb8Q7Yrg0,hxJYcc7nSG,429174859,1207533852,1033231633,27939634763713
qTAv9Ey2wZ,ZqJ4ZvXnHX,vCUoSeOuBT,1773261573,474631673,1594670182,27939635046501
vpuao2q267,_PSMyk0I4a,vxKU4CQlzO,1986898575,369762188,873888985,27939635328519
tiotjPIeAU,8_rEOBoVwr,S9ZW7hUFGi,42966725,356916730,1569572415,27939635609770
JhGXtkVomb,GlMZGCCh6f,aicZgiUQDy,662640590,1068200163,1743601873,27939635888458
bQAnVSQ_aV,ciJ6P1h1HN,0TPpHX2RW5,1430486457,8863967,1263506572,27939636171758
mibP_Cy548,ELHeHIfb9Y,YM3DtEFjXH,1384396892,147240287,1802463571,27939636455570
oK7BfJhxNg,c_PZPkF1nC,AL8YJ_UKm1,1739171480,563651641,316958555,27939647645899
vrwH29PBuB,Ucdue4tik_,ZmEo6JUBm0,1832469579,163526712,44251135,27939647979659
4vxlFhOE9A,14CloTUWNJ,QrlLOkB8Re,160206920,440814347,1269661949,27939648302406
ydQvhHOEqR,XUAB381gS0,2xXM8jYwYm,862052142,588001798,1940010780,27939648608758
AIMx8RuEkN,ev3C3xZ_0J,I8x4Frm6JA,1310741974,1744190655,1055098897,27939648911269
DNBQNgG0o4,6xNDgg1dX1,vFgVDvAhU2,320234437,1038343545,1093737013,27939649202253
h_2kubOu5L,ejPX5RaKbZ,KcKivKLVVw,203222511,892625330,1936506660,27939649490163
qc1tas2nBm,EYmwN6p8bU,pAoASpF5hz,1448778806,400699777,341658686,27939649794979
yo7Rz2awou,yVvjn_2iHX,Ve3HooA0Nq,233197738,943356177,1641870425,27939650092879
7UpFH6FCxT,dgXUOymo2E,yVHedj1vNn,1258956410,710482237,716044918,27939650380020
3dUQH2RWsU,0v7p4hgaga,5Jp565CNgD,854951641,2071793869,1858766493,27939650674078
OSsJ6d3N0C,r0jH05EvWk,hyT9PzohXt,261315041,434833409,1204600960,27939650963525
8liN7DML1k,jWNkhwqp6F,gWAET14SD8,1064208302,1200072465,1760481466,27939651265523
Y00zDKQGuA,wsBysVA0fp,iZSboS3Z_L,900855869,433558891,520806067,27939651559069
A5tKcDfEt8,bzLmSo_utt,WtQC8Vxtos,2049479469,2046786452,1352340153,27939651847747
xM065Ul26S,A79rLRcfit,WOsbtapJif,691880223,616825159,2109314217,27939652144110
C9bt_LGrz1,cRt_0PJJHF,kZuqvXhzT7,1945823608,713674392,1806355163,27939652439961
1U3V3OcXpA,rDYibti_L8,waUQvjaVtg,508149238,919067638,66902105,27939652737349
q1HvemgdkM,FT2vd3w1ge,XF2I7OgwVO,461175170,1566708774,1606378171,27939653023978
hZYpaxNmNt,MveZIuaeEL,nRIThjGvFz,1796632464,1060181231,380039282,27939653329562
wiyAzjJlUy,hpJL2H8mOc,LxQ7ixY9ye,657196264,1471269379,2120076142,27939663275525
rITeoYrLOj,pHSzp1waxM,6D9CpBYt1x,1269432143,1877943007,978250462,27939663469942
l6i91Nkr20,2CjjAArCSf,adzto9KaPp,338449114,1964040442,1790640413,27939663704061
XDeEclmrbA,fsuXRO436k,zKr2v7HFdA,1316562730,1516563601,1790014988,27939664015024
yLqeYnWmMa,1uXUdi6V65,6kCFX6SN0i,301376648,333000098,199340506,27939664242740
ZbRqvMQe_T,14k_mSLRoT,RSqQRfVSAm,1068167904,368806926,379264103,27939664423068
FQLRfAkCzX,Jzp8EwNC5y,eYF3hraHZ5,37501479,1442443254,1238179269,27939664606213
yWEcS24y8C,sq6Mats_Qc,TVCOe8zuMj,1307615896,1235370298,1527193076,27939664789615
cWhibu6yNe,f7mxH6xyZk,LN3LFnIYau,1622037459,1734502367,1987609799,27939664971736
GxI0jvUDqe,X9kkF2l2nL,5kcwpWOeWv,1106998816,642272231,1055963807,27939665155138
DIeewNpiL5,c5eDf5HZxH,k4PPi9KXqR,1123955018,2114049399,1306470161,27939665333929
hHn6jaXynj,qxpkgeWYxH,hb7o4Y19Cw,2122100103,1725754487,861090431,27939665518356
nX0EqIfRKx,P_kShIWE4F,0DL4m1Ll35,1490883280,1506244779,1979466910,27939665699964
fd8Nyuccsa,DxauW5UpTj,N5WFPyKzRz,1345786810,1347379838,1735977849,27939665879012
tdOA5e2YN1,IKFQtgItY_,Vj8ZqndLCf,1935954813,1044115582,959058932,27939666058571
ZM5_Mvj7nU,_KgVbXfIVr,e1pj_Kd7oJ,1815551397,298460674,560193895,27939666240436
cHn6jItB6V,Oso333Pd3W,TEweQwWNzh,816175761,1389774857,1453849528,27939666420252
W8fcxHrgTJ,wTYcg2UG3j,qkw6g19jmz,692515300,1847885423,1998064289,27939666600580
9sivpJDOLz,dbm6gT5mZc,8Dx9Od9Mx1,827378627,1377366377,141932216,27939666784238
7lfe6tYNOe,RDx7F99_g8,0DKDuJERnR,379179096,1857538253,2015537000,27939666968921
JAiBqlzWQh,ha5931l2Ij,1Amj7Qbdkq,879369709,1118298580,1339105693,27939673945106
6G94DR25pe,9VbPNwG3NX,A2TUJ3mUCi,1109343177,907583141,787018400,27939674133375
ECB33MwCWv,eaYVml83s3,XygBdxL954,1907407174,1082181436,1549913375,27939674320875
DoPG6zSJNw,sHbi3kN_BL,DE5eLJX787,1878404076,308294077,489513252,27939674502996
Xtb8GJMuni,ZsGR585Ewx,L2sTT8D8RO,1688185210,1204271034,92155045,27939674682556
GhJ7WCv4Xw,U5OSAHakz6,99DKlhQZVM,477245404,956829888,4895316,27939674864933
O75ZF6oOdi,SKhZjA6Nzw,4kmi0XKUOh,1923086777,1447271120,474606915,27939675043468
tRAuKFFkr7,XsHXhoPHAY,nOJp83nkTY,1755918075,665557212,471156149,27939675245056
t_kyOfx0g4,DvfYfIa8bq,mTbMWWF2vT,996624323,727184038,1220554105,27939675427177
1h51YQFt24,_enLpM4Guz,oZYWsuYQoc,439081579,52562698,434680147,27939675609298
cAzQcDtGxV,203VyIzlPV,qQSJr1djF8,1966960318,1112731483,41641019,27939675792188
6f2n0pBsbm,CQNy2NEsB4,sCT_02p6vV,856619580,1709498693,436720353,27939675971747
vHk9ZgS9bt,q_Zaqo29PX,uCwsPpjiwW,708451265,1691327730,81351606,27939676160528
pWh4DdfRwt,MNcq_W2NAU,WGxTdYPH5D,922495575,1043007003,1131585755,27939676343162
